,timestamp,text,label,filename,clusters,tfidf_text,p-3-0,p-7-0,p-9-0,p-9-1,p-9-2,p-10-0,p-13-0,p-13-1,p-14-0,p-14-1,p-14-2,p-14-3,p-15-0,p-15-1,p-15-2,p-15-3,p-15-4,p-15-5,p-15-6,p-15-7,p-15-8,p-15-9,p-15-10,p-15-11,p-15-12,p-15-13,p-15-14,p-15-15,p-15-16,p-15-17,p-16-0,p-16-1,p-16-2,p-16-3,p-16-4,p-16-5,p-18-0,p-18-1,p-19-0,p-19-1,p-19-2,p-19-3,p-19-4,p-19-5,p-19-6,p-19-7,p-24-0,p-28-0,p-30-0,p-32-0,p-36-0,p-36-1,p-36-2,p-36-3,p-36-4,p-37-0,cluster2
10,1117973325616,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R37-M0-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
11,1117973325638,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R30-M0-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
12,1117973325659,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R30-M0-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
13,1117973325682,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
14,1117973325704,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
15,1117973325741,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N0-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
16,1117973325763,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N0-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
17,1117973325785,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
18,1117973325814,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
19,1117973325836,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
20,1117973325859,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
21,1117973325881,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
22,1117973325903,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
23,1117973325925,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R31-M1-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
24,1117973325947,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R31-M1-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
25,1117973325970,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
26,1117973325993,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M1-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
27,1117973326015,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
28,1117973326056,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R32-M0-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
29,1117973326078,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N0-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
30,1117973326103,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N0-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
31,1117973326125,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R33-M0-N0-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
32,1117973326147,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R33-M0-N0-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
33,1117973326170,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M1-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
34,1117973326192,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M1-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
35,1117973326220,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M1-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
36,1117973326243,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M1-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
37,1117973326265,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
38,1117973326287,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
39,1117973326309,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
40,1117973326333,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
41,1117973326369,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
42,1117973326391,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R35-M0-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
43,1117973420986,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R25-M0-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
44,1117973421006,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R25-M0-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
45,1117973421026,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-N0-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
46,1117973421045,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-N0-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
47,1117973421065,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M0-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
48,1117973421085,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M0-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
49,1117973421105,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R24-M1-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
50,1117973421125,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R24-M1-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
51,1117973421144,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
52,1117973421173,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
53,1117973421193,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-NC-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
54,1117973421226,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R20-M1-NC-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
55,1117973421246,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R25-M0-N0-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
56,1117973421266,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R25-M0-N0-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
57,1117973421286,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R21-M1-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
58,1117973421347,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R21-M1-N4-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
59,1117973421368,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R24-M0-N8-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
60,1117973421387,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R24-M0-N8-I:J18-U01,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
61,1117973421407,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,FALSE,R24-M0-N4-I:J18-U11,24,RAS APP FATAL ciod: LOGIN chdir(/nfs/tmp1/ddcMD_jng/8M_5000Ktest) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
